% Model,Untitled.mph
% Version,COMSOL 6.1.0.346
% Date,"May 31 2024, 12:31"
% Dimension,2
% Nodes,2105
% Expressions,3
% Description,"Logarithmic strain tensor, xx-component, Logarithmic strain tensor, xy-component, Logarithmic strain tensor, yy-component"
% Length unit,mm
% X,Y,solid.elogxx (1),solid.elogxy (1),solid.elogyy (1)
-2.1605317184030963,2.725755331296583,-0.0056710880302764085,0.006220912708914555,0.01138794575304669
3.2319945365114653,-1.2713227148588384,-0.0018258480212885863,0.0014940096604557551,0.012553875146677164
2.9958282017363462,-0.973402992434872,-8.545730751144525E-4,0.0013967269494113308,0.012730813092130054
-1.5750013110900167,2.727979264962387,-0.005400605209644649,0.007282561139891804,0.00904626434781588
-1.8647112245269266,2.9319441093945993,-0.005390466138145134,0.006957934687262283,0.010108626261866685
3.357513105597968,-0.9586535960050765,-0.0011138332707252673,0.0017689990570920369,0.01213514935695483
3.0811650258637076,-0.6549214329935253,-2.501523303864546E-5,0.0019143724242609676,0.012405444743794859
-1.2812221077334405,2.877667442679066,-0.0045327461733928156,0.006727366099335702,0.007244708995549319
-1.5535988821759847,3.108699082914262,-0.004652361115019311,0.006885834609605992,0.008463827156373492
3.387037854265794,-0.5789228704360927,-4.3940879808615236E-4,0.002383619188724329,0.011965165937693848
3.1327439823458896,-0.32926454573125724,4.1191433232547816E-4,0.0027581037672054103,0.012321963000200933
-0.9734052978789647,2.9958274526516306,-0.003546700827249705,0.005610711727693964,0.005557011644935721
-1.2073649027766828,3.2445032321859126,-0.00364709592782095,0.006068429652671571,0.00667873645698622
3.3880393735118597,-0.1697844898707081,-1.0653501845179251E-4,0.0033707466388278647,0.012026429030021912
3.1500000000000004,0,4.19770950738823E-4,0.0037344948010721523,0.012440481061109294
-0.6549255013023391,3.081164161115711,-0.0025653722123947574,0.004071454040096398,0.004115496832459873
-0.8591775662032852,3.3552068000300723,-0.0025792993388471237,0.004683965660868561,0.005117228763828727
3.417549537582637,0.19029826363418786,-3.4346836075107396E-4,0.004346566615507325,0.012173483748438742
3.1327441179511957,0.32926325552995345,2.92165563626086E-5,0.004672974164684394,0.012694284760857264
3.3641526672665103,0.5161875479162786,-7.403789654363874E-4,0.0051215711801306674,0.012457002215516232
3.081164161115711,0.6549255013023391,-6.850495612965666E-4,0.005423808043415101,0.01300370034151428
-0.32926325552995345,3.1327441179511957,-0.001691640754796635,0.0022211043260883558,0.0030393113652874715
-0.5041644085974895,3.4257404498429316,-0.0016069873941677545,0.0029210235175429838,0.003914129000409209
3.2959952041400253,0.9011588261379045,-0.0015615908557524204,0.005766203257531585,0.012759287597778191
2.9958274526516306,0.9734052978789647,-0.0016397553665970777,0.00585485511931758,0.013291284030192863
0,3.1500000000000004,-0.0010512942941828596,2.1913605197888743E-4,0.0024849088418537656
-0.1371530810429858,3.4613921295721877,-8.471999772261964E-4,9.038945010958697E-4,0.0032259636127541843
3.245872445845342,1.194174554661136,-0.0023158791755895,0.005972707062747887,0.01289149468531449
2.877667442679066,1.2812221077334405,-0.0027048413181194907,0.00588469909220276,0.013481785176329022
0.32926454573125724,3.1327439823458896,-8.086673617205814E-4,-0.001701653243503665,0.0026586889979049616
0.22206058494901812,3.4539820454660703,-5.16202711474333E-4,-0.0010010236629237968,0.0032675095176005315
2.727979264962387,1.5750013110900167,-0.0037611644998160527,0.0054765530450058405,0.013515067880669888
2.9477624749583518,1.8957839797208142,-0.004116140045908836,0.0052460514487070965,0.01290410931252941
2.548402701094662,1.8515246887507124,-0.004663723768351764,0.004630628176886978,0.013334958217458602
3.1259219368477837,1.5432231256388376,-0.003242143590856831,0.005850031100736466,0.012983269274987054
0.6549214329935253,3.0811650258637076,-0.0011303351794519285,-0.00313298008505053,0.003712310311928167
0.5792710663999425,3.414908903389299,-7.464159535597888E-4,-0.0024165696858509792,0.004159579320112911
0.973402992434872,2.9958282017363462,-0.0020388084234695468,-0.003599496832986471,0.00552394389917983
0.9281107597332271,3.333347028139057,-0.0015441824858538138,-0.002940703738935766,0.005717305289215729
2.340905258386633,2.107762456079386,-0.00526590747143521,0.003387446520700984,0.012893561863177581
2.478045998671163,2.430373224872976,-0.005051009601041338,0.003109651433163056,0.012246153469712735
2.1077606546283008,2.3409068804206794,-0.005454903810387734,0.001838145359837755,0.012145568438225082
2.7319430236828595,2.155283505459529,-0.004701594809314575,0.004376009959230991,0.01271350711300938
1.2812198932176373,2.877668428645556,-0.003259183788509521,-0.0029821166186045863,0.007623212559940949
1.2767438522074084,3.220986935534442,-0.0026792245169819386,-0.002456106863930011,0.007582963474553465
1.5749992117635603,2.7279804770093494,-0.004394588599966996,-0.0015992253647135405,0.009534141402186115
1.6019505651891617,3.067485354569156,-0.0037583429367533928,-0.0013225535110372574,0.009219723452375017
2.2082283458116847,2.6609605847751268,-0.005027184378126172,0.001693454179648836,0.011562150765953759
1.8515227276225859,2.548404125937842,-0.005164015860330654,1.1192873161744519E-4,0.011043642884862396
1.917620161564464,2.8818711779632062,-0.004583169209098883,1.6266856895845848E-4,0.01055920432757141
-1.7986382931151286,-2.233823946255237,-0.0049460196070323145,3.559082951661746E-4,0.010017587940150556
-2.011855690898302,-2.0363625463746287,-0.0049533850921421665,0.002010049273835996,0.010948604960881991
-1.5593431063845387,-2.4130410944054246,-0.004421868984497967,-0.0014238499917240376,0.008618991201622907
-1.3015947096305387,-2.560025447228836,-0.0034586906546627745,-0.002972566558843268,0.006780923367765388
-2.2227516523278643,-1.8060120813857417,-0.004459423512826906,0.003500154300579749,0.011527875257296838
-2.395402764466572,-1.5538527720120217,-0.0035982906064455787,0.004544262747443735,0.011785234852784272
-1.027047279210657,-2.682783112578188,-0.002301532982765853,-0.003827712750202003,0.004693873129908659
-0.7419316216035604,-2.7732357840935866,-0.0013606834339504133,-0.003660908048891326,0.0028547463894383774
-2.545425344710657,-1.2990704968378288,-0.0025549930195060398,0.0051360053773077926,0.011771193942621364
-0.4469209402006953,-2.8376594528559846,-8.931066731224553E-4,-0.002557110142996663,0.0017140553676409465
-0.1490649283903596,-2.8623751495329537,-9.324880236942643E-4,-9.463438192935696E-4,0.0013689621385436354
-2.659362673217958,-1.023432180373226,-0.0014255160871613265,0.0053092247884879,0.011615172187337442
-2.748385527703409,-0.7356089487816804,-3.329724423627575E-4,0.005099447387512441,0.011340543721117183
-1.1667257400292979,-1.166726637886136,0.005747470797895309,-0.006331292122933024,3.05674683332334E-4
-1.2751864659347467,-1.4530308622164279,-6.996779305088267E-4,-0.00476115995457401,0.006373395525547337
-0.9166905214421921,-1.3719251028748038,-2.611732409013864E-4,1.1263509826805595E-4,-1.8539674871994935E-4
0.14806317910118247,-2.8535266991542274,-0.0013446579335881935,8.278612667591672E-4,0.0017143655022330464
-0.956385738392765,-1.6951862267086624,-0.0029626584842564886,-0.003241435507420207,0.0021198818963684674
-0.631427381986893,-1.5244013452097118,-0.007181695650887312,0.003370378183579655,0.0011737453431863063
0.44691666048017514,-2.820381613356076,-0.001992152463111006,0.0025939448936861073,0.002616945259339939
-2.824926346745023,-0.45128561748050083,5.423127410290013E-4,0.0045696133773301595,0.010974148923779741
-2.853488426594244,-0.1567515767235648,0.0011911254288244882,0.0037979779517475563,0.010688366641707442
-1.371924397433514,-0.9166915772094173,0.0076256083037002835,-0.012183182970217905,0.006406398565695783
-1.5178515312870888,-1.1877621855625118,-4.0268965480388854E-4,-0.0032761525565217233,0.01176989000637115
-0.5822703097784815,-1.85611603001625,-0.005982972427795997,-0.0012035909920094408,5.17697971484039E-4
-0.32189881879881993,-1.618295754939722,-0.012737704272629735,0.0031309064444358763,0.001867789356658573
0.7390184299463768,-2.7591516393637914,-0.0028039515285794036,0.004227536637117377,0.00394877517995761
-2.8558982351880835,0.14192976114386546,0.001475425725883284,0.002890700169477243,0.01048975352850508
-1.5244008592921943,-0.6314285550948893,0.0038980012822919558,-0.011138653694925109,0.018137757843077373
-1.7203591245373886,-0.9033638949843865,-5.18685049337485E-4,5.606826099076417E-4,0.015289820351170451
-0.1952359793753903,-1.940146120170442,-0.007428575598600583,-2.893658936659145E-4,2.0223840526417588E-4
0,-1.65,-0.01517207226555234,5.425643212685342E-4,0.0013346559332145793
1.0137515925455591,-2.6704173826776385,-0.003708740092827068,0.005625492895637868,0.0055837370640370405
-2.824063603863272,0.440086763911158,0.0013135032762110397,0.002015431664727035,0.010488934339478251
-1.6182953617928661,-0.32190079527658194,-0.0023523327091999916,-0.0015488923241909617,0.028975066686614318
-1.8650241338541087,-0.5620767475286902,7.022657575074628E-4,0.0028401847313900587,0.016263532510300653
0.1847182400924463,-1.927306810814833,-0.007597701171774823,4.481493270122407E-4,4.981236873277329E-4
0.32190079527658194,-1.6182953617928661,-0.01310799127299056,-0.0024077750132088568,5.163963074904836E-5
1.295242722541052,-2.557660376464118,-0.004707526838363654,0.0067976088839978134,0.007652258763054309
-2.759217094908641,0.7296634740952557,6.670568239127272E-4,0.0013797434992150156,0.010754983720435846
-1.65,0,-0.005889512382897773,0.010954317258743481,0.03241461004443489
-1.9437481419429494,-0.19371944802971994,0.0018126853448252787,0.003491667200291769,0.0171610743686128
0.5396329545865141,-1.8430169810103387,-0.006867654011390023,0.0013128308297128053,0.0012940521767629994
0.6314285550948893,-1.5244008592921943,-0.007242934059416663,-0.0032224546952943946,-8.712185147104392E-4
1.5414891164512865,-2.4027071353864025,-0.0056327431757997905,0.0074679257658283905,0.00979213169167448
-2.671547468870903,1.0113427757677462,-4.568666716867693E-4,0.0011773116543269753,0.011275825820852625
-1.618295754939722,0.32189881879881993,-0.004370634982663946,0.018682181644685488,0.02720908067678841
-1.9434406319002946,0.20343572535993237,0.0011749902180102356,0.004996717572542186,0.019212599469365016
0.9166915772094173,-1.371924397433514,-6.522896395089655E-4,-2.69766861151714E-4,2.202772043564834E-4
0.9121830016668953,-1.7055813886726074,-0.005142683289277546,0.0032604454224933388,0.0032333724285034783
1.7821111237797502,-2.182499078882141,-0.006369957182109878,0.007499172324006489,0.0121414083193214
-2.551715612945646,1.2863324342254132,-0.00198050477062424,0.0016176401189061929,0.01203079418501922
-1.5244013452097118,0.631427381986893,2.588561238151335E-4,0.018280910297570497,0.01836939189830766
-1.8597380435783122,0.5986072235162964,-7.025861744477215E-4,0.008454530387153034,0.019633969767242066
1.166726637886136,-1.1667257400292979,0.003456726661821688,0.0057109536974265795,0.004018691663522384
1.235463503405323,-1.5028523896960022,-0.003537542780708207,0.005933648285631048,0.006511928671066666
1.9937369065505424,-1.9595151848946553,-0.006455662023427857,0.0066259403813010926,0.014049289198920867
-2.4073076778334004,1.549049455537186,-0.0036635900478691336,0.002767872454547954,0.012746147591103292
-1.3719251028748038,0.9166905214421921,0.003829267795861254,0.012961362672743204,0.010409601167462661
-1.7014796659009224,0.9508665989752286,-0.0014750263734178033,0.01028119878109915,0.0158215932473215
1.497810735551607,-1.254566574410152,-0.0025500619477636173,0.008857012275724021,0.011247584330144547
1.3719251028748038,-0.9166905214421921,0.0036821673232803006,0.01291639291503866,0.010447709880860625
2.189620338751336,-1.7425085332575319,-0.005709086275293272,0.004973497521510271,0.015068170193603271
-2.2248202189146005,1.785979896371992,-0.005162961868161152,0.004482542551525903,0.01305753172868789
-1.166726637886136,1.1667257400292979,0.003980891231981385,0.006307832605609639,0.004422315056946678
-1.460957012200371,1.26740839687438,-0.0017771388530251164,0.008427763261796803,0.010031122058281954
1.7057629585438574,-0.9644282922070216,-0.002223422689326076,0.010557019417795672,0.017074177513432084
1.5244013452097118,-0.631427381986893,2.4255834742544814E-4,0.0191172980540719,0.019322400587611737
2.3809993209638907,-1.5042144682730936,-0.004183018997219595,0.0030928476634739873,0.015064383620409065
-2.02721925646236,2.005325803339129,-0.006081581434098107,0.006133250584188049,0.012541330991168128
-0.9166915772094173,1.371924397433514,1.8272677351936903E-4,3.992109879131516E-4,6.259139205077457E-4
-1.2032767093397752,1.5018831179717202,-0.0031230162603017096,0.00568158452063406,0.006052345839198122
1.8543623180338964,-0.5980456158692846,-0.0012147590852700362,0.00903281789537981,0.021798193528640382
1.618295754939722,-0.32189881879881993,-0.004780874903373742,0.020083835445330777,0.02952645260246554
2.5345405476656806,-1.2589908601248936,-0.0024800124466025793,0.001843072162418796,0.014453082588790687
-1.8038072769969604,2.208608190140371,-0.006299960498120077,0.007224361793156474,0.01122195285288633
-0.6314285550948893,1.5244008592921943,-0.006632389242045071,-0.0028070285247961476,-6.411464596024469E-4
-0.9073211990596682,1.7042435083192495,-0.005229944207379776,0.0035600011967758115,0.0035093755242171613
1.9504354090737488,-0.19954006313823897,0.0012095463580993255,0.004928973740245038,0.021305600537907303
1.65,0,-0.006606571172589078,0.012092655809408171,0.035817246302222064
2.664820762833744,-1.0117391630084835,-9.933910807975392E-4,0.0013607810492914053,0.013744751621222991
-1.5613814437308173,2.391060534042861,-0.00594178666730145,0.007517334320602348,0.009458796750419137
-0.32190079527658194,1.6182953617928661,-0.013274863681306362,-0.00243496252262509,8.230985278104431E-5
-0.5885081220283698,1.8559983704760195,-0.006835817046905936,0.0022806355479194967,0.001971069034010832
1.9345426115466626,0.18618787074288082,0.0019329787255298592,0.003560480002692216,0.0195733104425695
1.6182953617928661,0.32190079527658194,-0.0027607472883707618,-0.001682828326613476,0.032488576024107374
1.8478338117972744,0.5378175599122573,8.628956663189127E-4,0.002705682269803711,0.018832584017805225
1.5244008592921943,0.6314285550948893,0.004406673377725203,-0.012741320207104839,0.020248611923174186
2.7623434724669935,-0.7228639572446518,2.534717483067671E-4,0.0015640526918808224,0.013210775678208256
-1.2998550595019245,2.5512837403145747,-0.0052352006130067874,0.007101705024233677,0.007588985544216945
0,1.65,-0.016423733379711217,5.691766799912962E-4,0.0014539180338517758
-0.19245323816852208,1.936406994951953,-0.008094700249176315,0.0010205568981145067,8.034455166000865E-4
1.7171419542651036,0.8787060201244943,-4.570526137028049E-4,3.335271630491447E-4,0.017505427795634174
1.371924397433514,0.9166915772094173,0.008503227005125543,-0.01366029817342661,0.0070170941434267685
2.82896429302435,-0.43735506269949553,9.688297926093316E-4,0.0022358491602318506,0.012953927996601682
-1.030134135066811,2.6610826707769095,-0.004434343416858075,0.006192589334450921,0.005869179183156746
0.32189881879881993,1.618295754939722,-0.014442576086921432,0.003579393764643483,0.002108136239449165
0.19012251987361786,1.9294816620267836,-0.00847248559236771,1.4696230710622738E-4,3.7996162294182546E-4
0.631427381986893,1.5244013452097118,-0.008548916250206578,0.0040078819724963235,0.0013483407878189775
0.5899637077188985,1.8511935205901124,-0.006789253773987433,-0.0010884992460503283,6.190152009696095E-4
1.5171138815088017,1.183109458881103,-5.419931203738584E-4,-0.003728271120466896,0.013304731668373882
1.1667257400292979,1.166726637886136,0.00613714755789815,-0.006825503577079069,3.214613707399709E-4
1.2771541308450665,1.4515312550876174,-9.85648807100302E-4,-0.005313428800405334,0.007220702482766648
0.9166905214421921,1.3719251028748038,-7.941996584277885E-4,4.619876744572971E-4,-1.8722016164416852E-4
0.9596740098244186,1.6972074877000725,-0.0035427737101004185,-0.003515964952777543,0.002416980219098613
2.859124199100706,-0.1466211441041475,0.00120040782619173,0.0031576711824356086,0.012961419074779884
2.8543877322100495,0.15510834771068607,9.598969146346748E-4,0.004156190831254294,0.013164360521270032
-0.7423527925704645,2.7446725282225217,-0.0035820060718332373,0.0048631890183686325,0.004293113270763051
2.8145131340155545,0.43876532711489485,3.506767003303309E-4,0.0049805167136749845,0.013467157280878802
-0.4544070797773594,2.8130223504269773,-0.0027453527849201544,0.0032531436414114496,0.0030361916102803928
2.7436779086089804,0.7336966571919838,-6.218361917875608E-4,0.0055836374517374415,0.013799136918689251
-0.1549371981490733,2.846911198952069,-0.002010872382251247,0.0013714985648925569,0.0021184777239526076
2.6501216580335836,1.0161364206789936,-0.0017937101875851187,0.005801750385482689,0.014049301720915746
2.550253883621319,1.2998237259776038,-0.003062259710993217,0.005600209573418872,0.014108972869205302
0.14426145121528994,2.8583082701965865,-0.0014716685018124332,-6.326420687963892E-4,0.0017524661126144903
0.43999530428097844,2.8259522054453976,-0.0013414730001634586,-0.002514187000096754,0.0020935587977925006
2.3983678191517894,1.5613041746608736,-0.004222448553643544,0.004892388967148171,0.014014855236341661
2.2125507866771073,1.7923401889067483,-0.005131934411086131,0.0037086925810925404,0.013669620204213877
0.7367819769040046,2.770691592144067,-0.0017370537517748268,-0.0038930354296959715,0.0033880914905117187
1.0239594383799537,2.6801812089174346,-0.002712379375733667,-0.004233590518348004,0.005480007086151515
2.007294868417685,2.0174365730590833,-0.005666483330017677,0.002062506450555298,0.012912854342703457
1.29869496161198,2.5495040743164066,-0.003979902596894641,-0.003412477597409587,0.007884629499390276
1.7858024771523804,2.2229910944009856,-0.005639674854910108,1.3249098710018254E-4,0.011695227897122748
1.5450290502079331,2.398912520965545,-0.005029135617428603,-0.0018376445403749024,0.009983197724135267
-4.784322516691363,-8.275614818488528,-0.0010906446601839967,0.0035745205979818262,0.006839181353466466
-5,-8.16,-0.0015044044952259555,0.002729346991512367,0.006519529296382065
-5,-8.5,-6.084562534761306E-4,0.004641485565880572,0.008048287566637927
-4.6666666666666785,-8.5,1.5024682766045652E-5,0.0036782209888815455,0.0066712386899897835
-4.73938560383336,-7.9763286140231235,-0.0013003051855681603,0.0030851728602942457,0.006696744824174501
-5,-7.820000000000004,-0.0013725616853280224,0.0026319443391179093,0.006272956597522858
-4.333333333333345,-8.5,4.793494323436104E-6,0.003239097691003017,0.006651379079404926
-4.490884323081989,-8.194323473107623,-7.555824435082506E-4,0.003318743690089073,0.006803210407408755
-4.1426920880369495,-8.232653437286523,-4.3928537366776473E-4,0.003054161652317859,0.006824115761050704
-4.000000000000011,-8.5,7.1055316303326186E-6,0.0029450492344139036,0.006725225978367261
-4.736384651636776,-7.651664393632504,-0.0013612871922554306,0.00280533927482649,0.006594068544896923
-5,-7.480000000000007,-0.0013525942682489026,0.0026190781067653313,0.006240677956071417
-4.464948801332292,-7.827742591510424,-0.0011601440799586865,0.002953575753593176,0.006796632825137749
-4.253755362718231,-7.988907319743634,-8.618836967400033E-4,0.0030042798977727735,0.006865726959499352
-4.7406867026262045,-7.339353149456404,-0.0013855093949250378,0.0026833592637125676,0.0065755966042307665
-5,-7.140000000000008,-0.0013652339230370483,0.0026464966040237303,0.006302162514770642
-3.8346090019877135,-8.22036000429031,-3.6029211239728295E-4,0.0028347045416612384,0.006887286833653507
-3.6666666666666754,-8.5,6.407667640483095E-6,0.0027223376161504696,0.006809084097951035
-3.971131933932233,-7.949013667485728,-7.38392605754366E-4,0.00283751752700234,0.006938055398259954
-4.46024862632381,-7.5234453118227105,-0.0012864438807725003,0.002752684630341031,0.006784360596889884
-4.178059850945298,-7.692338649005074,-0.0010700920401412396,0.002788436866291722,0.006911239306114666
-4.723534781806502,-6.97124009985537,-0.0014090980664342454,0.002621589139257054,0.006641277509614472
-5,-6.80000000000001,-0.0013885357078006618,0.0026913268112533965,0.0064139517282201415
-3.4962498352102624,-8.229429130695722,-2.7989974283338054E-4,0.0026366649674357014,0.006944114960571471
-3.333333333333341,-8.5,5.548418087442744E-6,0.0025424016172896297,0.006880764522739009
-4.447485713176154,-7.145488315381706,-0.0013598054678355483,0.0026002452890137692,0.006810675301063427
-3.6674503526842064,-7.954762832656047,-6.025312928652761E-4,0.0026799722078259085,0.006991438317020385
-3.816326841638458,-7.730062762343498,-8.592755605983672E-4,0.0026671009021369554,0.007003197220994864
-4.165049336465264,-7.32359145564899,-0.0012320223236387824,0.002598707935939229,0.0069335948985744566
-3.9279750738952375,-7.473129108379987,-0.0010719875088185682,0.0025945171307767963,0.007001482161555403
-4.723826713388025,-6.631103913213078,-0.0014351833990813871,0.002606793317098269,0.006728411911720533
-5,-6.4600000000000115,-0.0014204484226389119,0.0027505976539818184,0.0065592112940747556
-4.44670968369399,-6.8021048082372,-0.0014022779609867426,0.0025211371977203446,0.006860010109912477
-3.164783091765369,-8.229669207348921,-2.3178074949663872E-4,0.0024747570949346684,0.0069911932020074894
-3.000000000000007,-8.5,4.972082121946727E-6,0.002393230419748263,0.006936244737717564
-3.3279064312764643,-7.9609028356190015,-4.926605696182109E-4,0.002519013677701771,0.007036675719737145
-4.159185847741449,-6.97751763526879,-0.0013160439310608972,0.0024726444616760914,0.006964026149310865
-3.4847773569143805,-7.700068709200373,-7.465573101232019E-4,0.0025184039900479423,0.007063288470719572
-3.638169929662475,-7.4251724953427285,-9.759341333100278E-4,0.0024762987103219614,0.007069765723050886
-3.8379222138879134,-7.153603459028107,-0.0011675467479870816,0.0024358754346391173,0.00704795606384885
-4.724367926205212,-6.290240155796979,-0.0014640446185427171,0.0026163246261468793,0.006842404135443518
-5,-6.120000000000013,-0.0014577432558190986,0.0028207676600147985,0.006729955748973487
