% Model,Untitled.mph
% Version,COMSOL 6.1.0.346
% Date,"May 31 2024, 12:31"
% Dimension,2
% Nodes,2105
% Expressions,2
% Description,"Displacement field, X-component, Displacement field, Y-component"
% Length unit,mm
% X,Y,u (mm),v (mm)
1.5506765863267076,-3.1096720081060463,0.011627946404154045,0.04028891683923941
1.5750013110900167,-2.727979264962387,0.010414436122573902,0.04416913511146231
-2.9958282017363462,0.973402992434872,0.03791497517541642,0.08226190423481818
-3.3448814423524116,0.9400112778034885,0.038259689054218476,0.0789526843652293
1.8757551035363627,-2.9236696300115477,0.00960805972749952,0.047506103773274085
1.8515246887507124,-2.548402701094662,0.008141259573764914,0.051298315585168196
-2.877668428645556,1.2812198932176373,0.03552827897460498,0.08660904321600714
-3.224448847269306,1.2905052877836014,0.035927699597213224,0.08331937974393276
2.1513032244169126,-2.713295631721092,0.007243406066763186,0.05489016382798783
2.107762456079386,-2.340905258386633,0.005409225925107627,0.058944710472807464
-2.7279804770093494,1.5749992117635603,0.03269536271946329,0.09158224996137404
-3.0900261726213816,1.592592544454549,0.03344151446748601,0.08766198221693329
2.41800461845761,-2.4805469213433353,0.004464191541732402,0.06260984879557686
2.3409068804206794,-2.1077606546283008,0.0023698362342237833,0.06655111381056493
-2.548404125937842,1.8515227276225859,0.029548716850802657,0.09734573616913549
-2.885354221823284,1.9189736658068972,0.03023242126106854,0.09350153241758584
2.667680139750174,-2.216447262414296,0.0014185335720445817,0.07021031644162347
2.548404125937842,-1.8515227276225859,-7.745335659809066E-4,0.07366859748806524
-2.3409068804206794,2.1077606546283008,0.026233378708230077,0.10398008864817297
-2.6798156853886033,2.2113285932850775,0.02701534436403723,0.09966055485973223
2.892135344146482,-1.9152935802345996,-0.0017495075301112283,0.07743608839465389
2.7279804770093494,-1.5749992117635603,-0.003834624401618764,0.08010614834432074
-2.107762456079386,2.340905258386633,0.02293117196397287,0.11136026998154243
-2.435958650306709,2.481691580883137,0.023679950223113408,0.10681565611495071
3.0846484874407487,-1.6017096753420033,-0.004721562802765033,0.08389783800894267
2.877668428645556,-1.2812198932176373,-0.006658556967335466,0.08589022408401302
-1.8515246887507124,2.548402701094662,0.01984171497294052,0.11910222970543917
-2.1605317184030963,2.725755331296583,0.020411831796924438,0.11475228831708566
3.2319945365114653,-1.2713227148588384,-0.007411650945021153,0.08968730903935286
2.9958282017363462,-0.973402992434872,-0.009110241506292917,0.09113720028663565
-1.5750013110900167,2.727979264962387,0.0171285201159761,0.1266856216796899
-1.8647112245269266,2.9319441093945993,0.017502027474589555,0.12277402161757774
3.357513105597968,-0.9586535960050765,-0.009562945231514465,0.0947780016688906
3.0811650258637076,-0.6549214329935253,-0.011046872242705758,0.09596422581002713
-1.2812221077334405,2.877667442679066,0.014885266160321294,0.13362085211523445
-1.5535988821759847,3.108699082914262,0.01503613559834203,0.13038964452911508
3.387037854265794,-0.5789228704360927,-0.011466765249209409,0.09964168089005036
3.1327439823458896,-0.32926454573125724,-0.012330790373543754,0.10046532848750712
-0.9734052978789647,2.9958274526516306,0.013141051135082687,0.1395265251512543
-1.2073649027766828,3.2445032321859126,0.013041641669781794,0.13740412402173166
3.3880393735118597,-0.1697844898707081,-0.012646414418510542,0.10457581242532664
3.1500000000000004,0,-0.012853595191790064,0.10470975950374563
-0.6549255013023391,3.081164161115711,0.01187865990727596,0.14412408637463794
-0.8591775662032852,3.3552068000300723,0.011598064309751509,0.14298626031891748
3.417549537582637,0.19029826363418786,-0.012803372082793472,0.10919790204357348
3.1327441179511957,0.32926325552995345,-0.012565519499897591,0.10874707540026225
3.3641526672665103,0.5161875479162786,-0.012181146589229433,0.11282213877066329
3.081164161115711,0.6549255013023391,-0.011490507481337451,0.11260972401320694
-0.32926325552995345,3.1327441179511957,0.011044945205227629,0.14722389437539077
-0.5041644085974895,3.4257404498429316,0.010674111866743009,0.14694600943686476
3.2959952041400253,0.9011588261379045,-0.010592580651115091,0.11723031554922299
2.9958274526516306,0.9734052978789647,-0.009727503192941675,0.116314337448737
0,3.1500000000000004,0.01055072457203471,0.14872337850727377
-0.1371530810429858,3.4613921295721877,0.010150611451809248,0.14923177969029597
3.245872445845342,1.194174554661136,-0.008903604648123854,0.12069955254593943
2.877667442679066,1.2812221077334405,-0.0074289005875851,0.11986744688100093
0.32926454573125724,3.1327439823458896,0.010260612586518005,0.1486456639611906
0.22206058494901812,3.4539820454660703,0.009916255169364353,0.14975632351535503
2.727979264962387,1.5750013110900167,-0.004781929681118576,0.12327250062138485
2.9477624749583518,1.8957839797208142,-0.003422928358771872,0.12836699350156458
2.548402701094662,1.8515246887507124,-0.001984786120381868,0.12653526531696194
3.1259219368477837,1.5432231256388376,-0.006381011335711807,0.1245823900935928
0.6549214329935253,3.0811650258637076,0.009988958140840706,0.14718937191554457
0.5792710663999425,3.414908903389299,0.009743753428455454,0.14885433759869723
0.973402992434872,2.9958282017363462,0.009520647895192523,0.14475505451743007
0.9281107597332271,3.333347028139057,0.009431088856669372,0.1469229624671775
2.340905258386633,2.107762456079386,7.742098105945615E-4,0.12967303658614238
2.478045998671163,2.430373224872976,0.0018245790352964149,0.13388287130148832
2.1077606546283008,2.3409068804206794,0.003330496403729934,0.1327217171101073
2.7319430236828595,2.155283505459529,-8.750191992203645E-4,0.13097078030112594
1.2812198932176373,2.877668428645556,0.008673126984690764,0.1418276940720664
1.2767438522074084,3.220986935534442,0.008760525048428487,0.14445779097312983
1.5749992117635603,2.7279804770093494,0.007352833123532407,0.13877074816049992
1.6019505651891617,3.067485354569156,0.007680029183671104,0.14183795252355771
2.2082283458116847,2.6609605847751268,0.0041235324390392755,0.13646109243639384
1.8515227276225859,2.548404125937842,0.00555425577367604,0.13573585710820057
1.917620161564464,2.8818711779632062,0.006115215753479061,0.13918039454608325
-1.7986382931151286,-2.233823946255237,0.0222435161811568,0.04676001923818939
-2.011855690898302,-2.0363625463746287,0.024830180433116713,0.0500136904742732
-1.5593431063845387,-2.4130410944054246,0.01996903575667897,0.04325966808175514
-1.3015947096305387,-2.560025447228836,0.018203762526173953,0.03964972600789456
-2.2227516523278643,-1.8060120813857417,0.027859540883312117,0.05334250454176818
-2.395402764466572,-1.5538527720120217,0.030943325166051968,0.05656371955928539
-1.027047279210657,-2.682783112578188,0.01692997122178527,0.03596912324447227
-0.7419316216035604,-2.7732357840935866,0.016134661612344618,0.032612293117966824
-2.545425344710657,-1.2990704968378288,0.03381842490433836,0.059567118203229706
-0.4469209402006953,-2.8376594528559846,0.015653638894271266,0.02995114636809593
-0.1490649283903596,-2.8623751495329537,0.01533792033071966,0.028400817286466273
-2.659362673217958,-1.023432180373226,0.036476630940012134,0.0626368669641219
-2.748385527703409,-0.7356089487816804,0.03871976280122993,0.06571240299364324
-1.1667257400292979,-1.166726637886136,0.03394611754343016,0.044539836004482046
-1.2751864659347467,-1.4530308622164279,0.028324226834669862,0.046813770074213425
-0.9166905214421921,-1.3719251028748038,0.029834050501753178,0.03791555108854035
0.14806317910118247,-2.8535266991542274,0.015000025196538662,0.028140870585414538
-0.956385738392765,-1.6951862267086624,0.023955485580013317,0.03843251541948107
-0.631427381986893,-1.5244013452097118,0.025291269906968044,0.03303154048050532
0.44691666048017514,-2.820381613356076,0.014495054752049695,0.029253380346430536
-2.824926346745023,-0.45128561748050083,0.04030988551420792,0.06859974948378199
-2.853488426594244,-0.1567515767235648,0.041252143108766064,0.0716682553384022
-1.371924397433514,-0.9166915772094173,0.03744842885530752,0.052711008759513935
-1.5178515312870888,-1.1877621855625118,0.03257842422843043,0.05489755099007798
-0.5822703097784815,-1.85611603001625,0.02020659698229133,0.03212511005619679
-0.32189881879881993,-1.618295754939722,0.020466555109371263,0.0300201965469241
0.7390184299463768,-2.7591516393637914,0.013731773484346605,0.031748152107848614
-2.8558982351880835,0.14192976114386546,0.04143518996247165,0.07483792666732042
-1.5244008592921943,-0.6314285550948893,0.0401805728788982,0.06210939080331252
-1.7203591245373886,-0.9033638949843865,0.0365547243734932,0.06213802925682353
-0.1952359793753903,-1.940146120170442,0.016942860077093527,0.029108788931618397
0,-1.65,0.015477208037672616,0.02902194626865966
1.0137515925455591,-2.6704173826776385,0.012658136909174509,0.03545390203978441
-2.824063603863272,0.440086763911158,0.04083351732672518,0.07821150546939785
-1.6182953617928661,-0.32190079527658194,0.04200286869761221,0.07231621993158707
-1.8650241338541087,-0.5620767475286902,0.04022955927679855,0.06887578495657388
0.1847182400924463,-1.927306810814833,0.013954400594521259,0.029247970310516073
0.32190079527658194,-1.6182953617928661,0.010405822204107663,0.030149063313028843
1.295242722541052,-2.557660376464118,0.011119300458614785,0.04062849334615604
-2.759217094908641,0.7296634740952557,0.03950090336478418,0.08184209859779362
-1.65,0,0.04275686868915483,0.08313700104537626
-1.9437481419429494,-0.19371944802971994,0.042651469383725785,0.07548115804781176
0.5396329545865141,-1.8430169810103387,0.010738234428086009,0.03213290593028262
0.6314285550948893,-1.5244008592921943,0.0053429732619052,0.033459181472344036
1.5414891164512865,-2.4027071353864025,0.00915451892595908,0.04663760856706806
-2.671547468870903,1.0113427757677462,0.037507470790921864,0.08581646949610745
-1.618295754939722,0.32189881879881993,0.042261355122231274,0.09438832476258442
-1.9434406319002946,0.20343572535993237,0.043143673997942236,0.08303451947468889
0.9166915772094173,-1.371924397433514,4.38390661812885E-4,0.03894654771105841
0.9121830016668953,-1.7055813886726074,0.006843857562667214,0.03831380121813761
1.7821111237797502,-2.182499078882141,0.006372270015717629,0.05416851587065453
-2.551715612945646,1.2863324342254132,0.0349260242607981,0.09044489206238755
-1.5244013452097118,0.631427381986893,0.04055713280334221,0.10548621435346173
-1.8597380435783122,0.5986072235162964,0.04102627068189987,0.09254699594375301
1.166726637886136,-1.1667257400292979,-0.004127392800821453,0.04650056058989324
1.235463503405323,-1.5028523896960022,0.0024000865722956653,0.046991076282267015
1.9937369065505424,-1.9595151848946553,0.0032820481938489565,0.06178158571313357
-2.4073076778334004,1.549049455537186,0.031911138557002866,0.09579937497044616
-1.3719251028748038,0.9166905214421921,0.03775868934285717,0.11594496624617628
-1.7014796659009224,0.9508665989752286,0.03696809915554428,0.10368793335986125
1.497810735551607,-1.254566574410152,-0.0023773695790669925,0.0572428634131223
1.3719251028748038,-0.9166905214421921,-0.008120683350657716,0.055885248189038526
2.189620338751336,-1.7425085332575319,1.1300694283335485E-4,0.06906541051238851
-2.2248202189146005,1.785979896371992,0.028672839603997472,0.10209835273886421
-1.166726637886136,1.1667257400292979,0.03402515882310959,0.1254376766352893
-1.460957012200371,1.26740839687438,0.031839515042107504,0.11595344509435682
1.7057629585438574,-0.9644282922070216,-0.007238756940538984,0.06853663556431035
1.5244013452097118,-0.631427381986893,-0.011294516282923864,0.06673520345796448
2.3809993209638907,-1.5042144682730936,-0.003177652398612876,0.07615205305918965
-2.02721925646236,2.005325803339129,0.02538542338013074,0.10901550328916197
-0.9166915772094173,1.371924397433514,0.029554118853423888,0.13358759613777849
-1.2032767093397752,1.5018831179717202,0.027192498509364275,0.12585619750290278
1.8543623180338964,-0.5980456158692846,-0.011902906338248035,0.08051676690362096
1.618295754939722,-0.32189881879881993,-0.013400691987053315,0.07864224704254208
2.5345405476656806,-1.2589908601248936,-0.006080323505540283,0.08207467109240675
-1.8038072769969604,2.208608190140371,0.022166051602052594,0.11649160671201207
-0.6314285550948893,1.5244008592921943,0.024546608374489482,0.14004659741438782
-0.9073211990596682,1.7042435083192495,0.022542527290225108,0.1344304601980655
1.9504354090737488,-0.19954006313823897,-0.014523324286469812,0.0913961068733241
1.65,0,-0.01426513737945385,0.09093905151258454
2.664820762833744,-1.0117391630084835,-0.008513643833774247,0.08718257853522376
-1.5613814437308173,2.391060534042861,0.01924913862515765,0.1239117104208174
-0.32190079527658194,1.6182953617928661,0.019224282826050012,0.14453156940775683
-0.5885081220283698,1.8559983704760195,0.018452810013402775,0.14102202841143582
1.9345426115466626,0.18618787074288082,-0.014432795051657996,0.09948767817604164
1.6182953617928661,0.32190079527658194,-0.013831254549273739,0.10291937589285287
1.8478338117972744,0.5378175599122573,-0.012400648372511173,0.10666960148696816
1.5244008592921943,0.6314285550948893,-0.012217491742169143,0.11424749498687092
2.7623434724669935,-0.7228639572446518,-0.010691269474244501,0.09211920144232721
-1.2998550595019245,2.5512837403145747,0.01672910463190305,0.13087787201863074
0,1.65,0.013771853364181663,0.1468369737773611
-0.19245323816852208,1.936406994951953,0.01462915711160499,0.14593834931406488
1.7171419542651036,0.8787060201244943,-0.008882648804483813,0.11411758332359569
1.371924397433514,0.9166915772094173,-0.009559656352566791,0.12449163923036281
2.82896429302435,-0.43735506269949553,-0.012163933636370942,0.09649129760516245
-1.030134135066811,2.6610826707769095,0.014826432224585068,0.13671874925299224
0.32189881879881993,1.618295754939722,0.008349229034385048,0.14684091596264387
0.19012251987361786,1.9294816620267836,0.011340821479751755,0.14743219091420004
0.631427381986893,1.5244013452097118,0.0031286517203078807,0.1445173326781305
0.5899637077188985,1.8511935205901124,0.007786275308209365,0.1453052101041221
1.5171138815088017,1.183109458881103,-0.00466640664885786,0.12227970378128636
1.1667257400292979,1.166726637886136,-0.006015083079724378,0.13318398795710107
1.2771541308450665,1.4515312550876174,-3.5216092580660213E-4,0.13083760800858732
0.9166905214421921,1.3719251028748038,-0.001719286931419005,0.13993156830876616
0.9596740098244186,1.6972074877000725,0.004072731246938115,0.13941830380200892
2.859124199100706,-0.1466211441041475,-0.012953635459913071,0.10053487033126791
2.8543877322100495,0.15510834771068607,-0.012997970413696268,0.10446960522634786
-0.7423527925704645,2.7446725282225217,0.013301245965571909,0.14163840520513135
2.8145131340155545,0.43876532711489485,-0.01231681556641233,0.10800970143568685
-0.4544070797773594,2.8130223504269773,0.012149802902724912,0.14524514887097562
2.7436779086089804,0.7336966571919838,-0.01087741766687865,0.11165810256885776
-0.1549371981490733,2.846911198952069,0.01134556749834153,0.14749390442108143
2.6501216580335836,1.0161364206789936,-0.008855330605125796,0.11519287117845245
2.550253883621319,1.2998237259776038,-0.00635037142529079,0.1188846946664651
0.14426145121528994,2.8583082701965865,0.010797805018193775,0.1482527897097388
0.43999530428097844,2.8259522054453976,0.010405906138050992,0.14753795663056724
2.3983678191517894,1.5613041746608736,-0.0035841414188930343,0.12229312690955278
2.2125507866771073,1.7923401889067483,-7.969573251328858E-4,0.12547618414843156
0.7367819769040046,2.770691592144067,0.009959161728878492,0.14553474714420656
1.0239594383799537,2.6801812089174346,0.009269380389962284,0.14260855029190803
2.007294868417685,2.0174365730590833,0.001998463274327353,0.12886571762543775
1.29869496161198,2.5495040743164066,0.008141220203336458,0.13915739182443676
1.7858024771523804,2.2229910944009856,0.004510114348708739,0.13230962187910864
1.5450290502079331,2.398912520965545,0.006588010080632635,0.13575638896920703
-4.784322516691363,-8.275614818488528,0.0017604437120458632,0.001559206134624016
-5,-8.16,0.002877687442521893,0.0025405660170616687
-5,-8.5,0,0
-4.6666666666666785,-8.5,0,0
-4.73938560383336,-7.9763286140231235,0.003757407207721237,0.003581077959160355
-5,-7.820000000000004,0.0050705159251123455,0.004714374159928535
-4.333333333333345,-8.5,0,0
-4.490884323081989,-8.194323473107623,0.0020735884469303377,0.002069178271771728
-4.1426920880369495,-8.232653437286523,0.0016286699653666923,0.0018154511793019
-4.000000000000011,-8.5,0,0
-4.736384651636776,-7.651664393632504,0.005673258010212811,0.005740929789788798
-5,-7.480000000000007,0.006959187116861411,0.006842253294735851
-4.464948801332292,-7.827742591510424,0.004326768497747598,0.00457387640618563
-4.253755362718231,-7.988907319743634,0.0031660208041515412,0.0034853172946586485
-4.7406867026262045,-7.339353149456404,0.007322921482473383,0.007801252382566508
-5,-7.140000000000008,0.008654614212533359,0.008978253340198823
-3.8346090019877135,-8.22036000429031,0.0015760071192436008,0.0019178404395669025
-3.6666666666666754,-8.5,0,0
-3.971131933932233,-7.949013667485728,0.003169200840000565,0.003790538135165445
-4.46024862632381,-7.5234453118227105,0.006000955231726783,0.006648519086854508
-4.178059850945298,-7.692338649005074,0.004766486582999398,0.005546543387006967
-4.723534781806502,-6.97124009985537,0.009055889174127271,0.010249430370861616
-5,-6.80000000000001,0.010212069559554966,0.011145706057405986
-3.4962498352102624,-8.229429130695722,0.0014176244633668537,0.0018738526649321673
-3.333333333333341,-8.5,0,0
-4.447485713176154,-7.145488315381706,0.007863706900254659,0.00923090189915249
-3.6674503526842064,-7.954762832656047,0.002934825502020828,0.0037831742108467687
-3.816326841638458,-7.730062762343498,0.0042185396568676856,0.005343807249048045
-4.165049336465264,-7.32359145564899,0.006640860203285977,0.008112367953549622
-3.9279750738952375,-7.473129108379987,0.005630969638604777,0.007130043848910511
-4.723826713388025,-6.631103913213078,0.010554032437196994,0.012530115079919234
-5,-6.4600000000000115,0.011670266840327426,0.013357584443702561
-4.44670968369399,-6.8021048082372,0.009421885976438968,0.01158662713307007
-3.164783091765369,-8.229669207348921,0.0013302280870578747,0.001886980157925959
-3.000000000000007,-8.5,0,0
-3.3279064312764643,-7.9609028356190015,0.0027169905081020546,0.003770528078822649
-4.159185847741449,-6.97751763526879,0.008252076759576983,0.010528650862999726
-3.4847773569143805,-7.700068709200373,0.00410332250842817,0.00560159543094944
-3.638169929662475,-7.4251724953427285,0.0055671461380994505,0.007528958056394044
-3.8379222138879134,-7.153603459028107,0.007052096803792372,0.009406955058251081
-4.724367926205212,-6.290240155796979,0.011970541593189209,0.014850174571896467
-5,-6.120000000000013,0.013060231421439542,0.015623988179109047
-4.448181910991485,-6.460580967008559,0.010872909272191653,0.0139490619747676
-4.171192702666892,-6.629778936354702,0.009778121143033962,0.012960230718337783
-2.8327811149595195,-8.229054973012268,0.0012610866713034928,0.0019021362557473081
-2.666666666666673,-8.5,0,0
-2.997841302184377,-7.960089718719541,0.0025703166877770784,0.003798435919328727
-3.1619973604616547,-7.693282207125706,0.0039113503006232295,0.005684354938746577
-3.897188757704601,-6.78973065158982,0.008734702928737313,0.011963867438689062
-3.301050159868294,-7.424184319384294,0.005264039448991336,0.007589700682744967
-3.473326465312018,-7.186974495198673,0.0065011408119978594,0.009256755270673255
-3.6199373515333333,-6.9099077961023285,0.007878405900964463,0.011201364306675761
-2.500069104403821,-8.228645516396824,0.0012025333009851745,0.0019116675123268792
-2.3333333333333384,-8.5,0,0
-4.449202641963856,-6.119836934731434,0.012249750129155452,0.01633430343339887
-4.724897840003889,-5.949875304153771,0.013329823942366653,0.017209566550499624
-5,-5.780000000000016,0.014410533346883516,0.0179525975537817
-4.172583219602919,-6.289881567614223,0.01117245777106276,0.015359320189542657
-3.885322395567864,-6.460276125972767,0.010088653723979506,0.0143117644590795
-2.666529680110982,-7.9583848976490215,0.0024508087168570868,0.0038248745449271948
-2.8329194025253397,-7.690441382121978,0.003727996791735509,0.005728302118715541
-3.0048237572151772,-7.434568155405104,0.004981172954774119,0.007547633292360086
-3.6130238101636594,-6.611387539931577,0.009120381549617527,0.013338350834647827
-3.166986091433311,-7.179759923134399,0.006235097310469755,0.009357792769308418
-3.3218921658595875,-6.965432386083985,0.007308754071052899,0.010871795216007877
-3.3549352182102927,-6.710253942455333,0.008406845320859453,0.012698274050205032
-2.1670226659982776,-8.228103250879355,0.001155242567694125,0.0019174191979231157
-2.0000000000000036,-8.5,0,0
-2.3340706461423815,-7.957162254475239,0.0023497139131418506,0.003839047041371308
-4.174583282513081,-5.948845334507607,0.01251673114426602,0.01778845078339564
-4.450318553258808,-5.7794271225297855,0.013583803369553756,0.018750536766185575
-4.725362071374512,-5.609665816928315,0.0146617009028283,0.01961658867724493
-5,-5.440000000000018,0.015749126128925584,0.02034953676393256
-3.894823491998084,-6.115429975671613,0.011467737547277515,0.016774559932575563
-3.6047750331547332,-6.281563926097133,0.010424456774732327,0.015710117770026084
-2.5013984310651707,-7.687529658276117,0.0035729772887846205,0.005760161516112679
-2.6699703507117434,-7.419159544664012,0.004815886538628405,0.007678068727903755
-2.8512468461466165,-7.1618202159226465,0.006036796579883977,0.009517780381849928
-3.3483261588419704,-6.400862139308581,0.009630974052502352,0.014928657639579639
-3.039401935883155,-6.85368106576014,0.007481883688606784,0.011718833659918363
-3.103642138656001,-6.558546127267833,0.008726699432660594,0.013839188656267012
-1.8337481407492096,-8.227645083186276,0.0011183846690667335,0.0019170651301628268
-1.6666666666666696,-8.5,0,0
-1.5003328063201187,-8.227323827151375,0.001092785121443821,0.001909471108458883
-1.3333333333333355,-8.5,0,0
-2.0009888448766215,-7.956027851439258,0.0022687459506134243,0.003842057166157048
-2.168482469569351,-7.685349010482038,0.003442905947325478,0.0057717116886693565
-1.1668471155988243,-8.227153182523631,0.001080028106061245,0.0018942813685333887
-1.0000000000000009,-8.5,0,0
-3.901575902653603,-5.779721959778704,0.01276558152909135,0.01919162024342526
-4.176555123497322,-5.609182855660703,0.013827146591066375,0.020234510701827173
-4.451310360200184,-5.439156489196871,0.014903657341812709,0.021203572946182973
-4.725977566488639,-5.269399659913905,0.015995773079907197,0.02207658916737429
-4.999999999999999,-5.100000000000019,0.017104458676423975,0.022819378986389912
-3.619556473148566,-5.952748143794629,0.011704634515787666,0.018079345570967655
-3.314057551888113,-6.112225113869423,0.0106894172724313,0.017026003707539164
-3.628466905261335,-5.613825382898117,0.012985582368083505,0.020541486056932918
-2.3364399264129596,-7.4153131228954585,0.0046350181357320405,0.007705823678239364
-2.5046015540175346,-7.146799277074883,0.005834052664299506,0.009635090709049157
-2.6827697302373,-6.859722167429767,0.007121252031481887,0.011700484201865674
-3.0004447621648294,-6.266070540012324,0.009722290693956743,0.01597073954706055
-2.821498359133407,-6.575063521215975,0.008358797130739707,0.0137498069537555
-1.6675556529596043,-7.955182576860177,0.002208445872371591,0.003830590441336755
-1.3339296016324045,-7.954662106702318,0.002171201735128449,0.0038031685033729167
-1.8350466637146357,-7.683765892897216,0.003340368625419527,0.005760771440859643
-2.0028115535666253,-7.412949887197365,0.004484183541200934,0.007699264116806252
-0.8333664222127514,-8.227117324692147,0.0010819977002370456,0.0018723839007546456
-0.6666666666666661,-8.5,0,0
-1.0002562985203765,-7.9544684305970605,0.0021600096986196375,0.003760296071675187
-0.4999444935414153,-8.22715918658346,0.0011003912866189957,0.001846475767463106
-0.33333333333333215,-8.5,0,0
-3.904050834046094,-5.440186106625531,0.014055399679221403,0.021662076856773117
-4.178752416093773,-5.268700580325954,0.015140171643896425,0.02271694529374646
-4.452934591917827,-5.098380787960846,0.01624175179133713,0.023700343488562706
-4.726868581687404,-4.9289810079801155,0.017361894078960285,0.024592520156823814
-5,-4.760000000000023,0.018505794925419438,0.025364715039542254
-3.6324292645560807,-5.271374403641302,0.014265231525087225,0.02305575295570245
-3.3536976658085447,-5.800964323468766,0.011895971847062328,0.019279234767655404
-3.0791457365088486,-5.93013952497296,0.011050852682695143,0.01840215254608121
-3.3586481586955688,-5.446486291524756,0.013192992477842344,0.021877240826053714
-2.170669182945873,-7.142184402987001,0.005637359419256493,0.009647772088895381
-2.3366057854093065,-6.8677388231584695,0.006808406690372851,0.01163014996153607
-2.490817861008637,-6.554082095317879,0.008115180124190984,0.013899480319331761
-2.8246718718359025,-6.0465059843689595,0.010310697828273705,0.017582091950808898
-2.6303384144907453,-6.265229405262104,0.009306166972322607,0.015994713695429583
-1.5013156150096758,-7.682755001853875,0.0032686580524105744,0.005724871019086125
-1.1674522960646472,-7.68226903929303,0.0032319177102999026,0.005663741102620141
-1.668931532253036,-7.41156035347968,0.004369191817162967,0.007657814599261618
-1.8362535398761946,-7.141051638101055,0.005470552741422355,0.009600777266271086
-0.16659437155294834,-8.2272131481771,0.001136007522560206,0.0018211243917171888
1.7763568394002505E-15,-8.5,0,0
-0.6666658705159815,-7.954517371151247,0.0021777912475990538,0.003705918535146451
-0.8336069673992693,-7.682236478479205,0.0032340887393288134,0.005581092855194905
-0.33321992060153505,-7.9546690391427095,0.002226273063797621,0.0036479880665023176
0.1667112852082954,-8.227248671620993,0.0011880296500976736,0.0018024295260897821
0.33333333333333437,-8.5,0,0
0.4999992431596942,-8.227259943431434,0.0012536987256570097,0.0017975896145720107
0.6666666666666683,-8.5,0,0
-3.9065315239314655,-5.098337980377271,0.015364044747080237,0.024178058813347003
-4.181404002096824,-4.9270206402298085,0.016486586137750156,0.025242139512530903
-4.4550190402663,-4.757247062732984,0.01762726072414839,0.026242039397189536
-4.727925159847735,-4.588556979855942,0.01878941908672684,0.027163936602165376
